g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s,g
0,0,0.018115942,0,0,0.017857143,0.009345794,0.004048583,0.030769231,0,0,0,0.251929702,0,0,0.487319099,0.073732306,0.034858629,0.152160264,0,3.277694002,1.230448921
0.046511628,0,0.010869565,0.00536193,0,0.014285714,0.018691589,0.042510121,0.038461538,0,0.051807833,0,0.052756938,0.045236641,0,0.066620723,0.030524506,0.121275871,0.631777486,0,3.695706646,1.591064607
0.069767442,0,0.018115942,0.045576408,0.133333333,0,0,0,0,0,0.100298667,0,0.263813355,0.455237076,0.180650901,0,0,0,0,0,3.731098598,1.431363764
0,0.019230769,0.076086957,0.042895442,0.133333333,0.064285714,0.009345794,0.028340081,0.069230769,0,0,0.001033142,0.293877974,0.140637959,0.04638652,0.397292856,0.000713132,0.066717365,0.053341052,0,4.222377225,1.913813852
0,0,0.018115942,0,0,0.003571429,0,0.018218623,0.030769231,0,0,0,0.41906623,0,0,0.036917714,0,0.239780289,0.304235766,0,2.976212377,1.278753601
0.023255814,0.346153846,0.057971014,0.042895442,0.066666667,0.014285714,0.046728972,0.016194332,0.015384615,0,0.02145315,0.510228621,0.14397257,0.069816816,0.00485527,0.053395713,0.078407178,0.008142291,0.109728392,0,3.75689311,1.851258349
0.023255814,0,0.036231884,0.008042895,0.066666667,0.025,0.028037383,0.010121457,0.061538462,0,0.035128423,0,0.237789469,0.02358506,0.019402327,0.182542535,0.06829619,0.334090364,0.099165632,0,3.564931057,1.579783597
0.023255814,0,0.007246377,0.029490617,0.066666667,0.010714286,0,0.018218623,0.038461538,0,0.012728611,0,0.085516101,0.539062973,0.040958401,0.083126651,0,0.086746113,0.15186115,0,3.297480372,1.505149978
0.023255814,0,0.050724638,0.061662198,0.133333333,0.085714286,0.028037383,0.028340081,0.092307692,0,0.008246734,0,0.05890703,0.134522675,0.051356963,0.468221417,0.006425952,0.226742207,0.045577021,0,4.244756436,1.968482949
0.023255814,0,0.018115942,0.002680965,0.066666667,0.028571429,0.009345794,0.020242915,0.038461538,0.022222222,0.055176183,0,0.057750333,0.014130126,0.006821313,0.631996277,0.0107841,0.087528484,0.130295566,0.005517618,3.432598941,1.51851394
0,0,0.036231884,0.037533512,0.066666667,0.007142857,0,0.028340081,0.046153846,0,0,0,0.217818838,0.204031062,0.010844971,0.043998523,0,0.061337489,0.461969116,0,3.466241667,1.672097858
0,0,0,0.008042895,0.066666667,0,0,0.022267206,0.038461538,0,0,0,0,0.040228466,0.03768611,0,0,0.214288535,0.707796888,0,3.30657084,1.301029996
0,0,0.010869565,0.010723861,0.133333333,0.007142857,0,0.006072874,0.015384615,0,0,0,0.188259555,0.404979868,0.153826384,0.060079061,0,0.074232949,0.118622184,0,3.213299891,1.204119983
0.023255814,0,0.036231884,0.034852547,0.066666667,0.021428571,0,0.036437247,0.1,0,0.002202608,0,0.077328387,0.216101407,0.0171775,0.108641464,0,0.41007557,0.168473064,0,4.102199686,1.792391689
0,0,0.025362319,0,0,0.003571429,0,0.010121457,0.007692308,0,0,0,0.554252978,0,0,0.067050875,0,0.207763515,0.170932632,0,3.067357314,1.146128036
0,0,0.003623188,0.037533512,0.066666667,0.003571429,0.018691589,0.004048583,0.015384615,0,0,0,0.074807782,0.542957418,0.153885947,0.020337573,0.068042116,0.045807721,0.094161443,0,2.993815246,1.361727836
0.023255814,0.019230769,0.148550725,0.09383378,0.133333333,0.164285714,0.028037383,0.056680162,0.146153846,0.022222222,0.003487715,0.004420403,0.274942418,0.143034367,0.021112111,0.296088423,0.003613592,0.100926323,0.151242301,0.001132347,4.962636082,2.247973266
0,0,0.014492754,0.024128686,0.066666667,0.007142857,0,0.004048583,0,0,0,0,0.128310161,0.135325305,0.055486618,0.42472997,0,0,0.256147946,0,3.452816471,1.255272505
0,0,0.065217391,0.034852547,0.133333333,0.017857143,0,0.002024291,0.007692308,0,0,0,0.457656949,0.241098436,0.147994355,0.078922039,0,0.046702262,0.027625959,0,3.7317523,1.602059991
0.069767442,0,0.025362319,0.010723861,0,0.014285714,0,0.026315789,0.023076923,0,0.070344684,0,0.275547487,0.055785548,0,0.271073401,0,0.047196923,0.280051957,0,3.596532221,1.531478917
0,0,0,0,0,0.014285714,0,0.012145749,0.061538462,0,0,0,0,0,0,0.309380704,0,0.436192092,0.254427203,0,3.788239805,1.255272505
0,0,0.028985507,0,0,0.014285714,0.028037383,0,0,0,0,0,0.460568614,0,0,0.243713094,0.295718292,0,0,0,3.24413852,1.176091259
0,0.019230769,0,0.002680965,0,0.007142857,0.028037383,0.01417004,0.061538462,0,0,0.00725829,0,0.052936786,0,0.020700233,0.03211088,0.511111852,0.375881959,0,3.590952121,1.342422681
0.046511628,0.019230769,0.032608696,0.024128686,0.066666667,0.035714286,0.009345794,0.024291498,0.046153846,0,0.059552102,0.00182282,0.278720758,0.054524823,0.025740974,0.152457811,0.003631115,0.209108652,0.214440944,0,3.740989989,1.707570176
0,0,0.003623188,0.00536193,0.066666667,0.003571429,0,0.002024291,0.038461538,0,0,0,0.047277885,0.024104448,0.01514347,0.022838855,0,0.864588864,0.026046478,0,3.138255318,1.041392685
0.046511628,0,0.003623188,0.018766756,0.066666667,0.017857143,0,0.044534413,0.123076923,0,0.036475035,0,0.02556966,0.285310303,0.074418088,0.017846879,0,0.257644881,0.302735155,0,4.121294525,1.73239376
0.023255814,0.057692308,0.003623188,0.002680965,0,0.007142857,0.018691589,0.01417004,0.030769231,0,0.158620357,0.046981254,0.020200836,0.008965888,0,0.109390733,0.146626757,0.299571017,0.209643158,0,3.161350031,1.322219295
0.046511628,0.019230769,0.152173913,0.064343164,0,0.025,0,0.068825911,0.084615385,0,0.013801113,0.001387091,0.481089743,0.157162344,0,0.074487842,0,0.091177491,0.180894377,0,4.129271828,2.08278537
0,0,0.014492754,0.008042895,0.066666667,0,0,0.020242915,0.007692308,0,0,0,0.42291503,0.047575996,0.069148227,0,0,0.039972729,0.420388019,0,3.130147143,1.278753601
0,0,0.007246377,0.024128686,0.066666667,0.003571429,0.009345794,0.010121457,0.015384615,0,0,0,0.09729511,0.203127856,0.133168847,0.074802224,0.049280698,0.168846766,0.273478499,0,2.884240109,1.322219295
0.046511628,0,0.007246377,0.013404826,0.066666667,0.003571429,0,0.004048583,0,0,0.577229753,0,0.082059006,0.053389838,0.081020823,0.112685405,0,0,0.093615174,0,3.070085914,1.113943352
0,0.019230769,0.007246377,0,0,0,0,0.010121457,0.015384615,0,0,0.091254493,0.090526459,0,0,0,0,0.460708923,0.357510124,0,2.642998404,1
0,0.019230769,0.014492754,0.010723861,0.066666667,0,0,0.006072874,0,0,0,0.045141021,0.10010866,0.114122219,0.117364293,0,0,0,0.623263807,0,3.228749297,1.113943352
0,0,0.018115942,0.008042895,0.066666667,0.025,0,0.006072874,0.023076923,0.022222222,0,0,0.170722632,0.1074091,0.069769567,0.466714538,0,0.026705399,0.139173575,0.01950519,3.185230416,1.361727836
0.023255814,0.115384615,0.036231884,0.002680965,0,0.003571429,0,0.006072874,0.038461538,0,0.088560707,0.081758921,0.467932128,0.012293358,0,0.112710686,0,0.114069425,0.122674776,0,3.092173046,1.431363764
0.023255814,0,0.010869565,0.018766756,0.066666667,0.010714286,0,0.01417004,0.023076923,0,0.011338877,0,0.096228359,0.189878664,0.033853127,0.070611318,0,0.065196643,0.532893011,0,3.419937584,1.397940009
0,0.019230769,0.007246377,0.00536193,0,0.003571429,0.009345794,0.006072874,0.030769231,0,0,0.058352244,0.08740101,0.057229195,0,0.024776548,0.122887047,0.562589728,0.086764229,0,2.936372976,1.146128036
0,0,0,0,0,0.007142857,0.009345794,0.010121457,0.015384615,0,0,0,0,0,0,0.177752043,0.038345236,0.311085376,0.472817345,0,2.890504851,1
0,0,0.014492754,0.008042895,0,0,0,0,0.023076923,0,0,0,0.57785151,0.245651636,0,0,0,0.176496854,0,0,3.464107844,1
0.046511628,0.173076923,0.057971014,0.050938338,0.133333333,0.014285714,0.028037383,0.004048583,0.015384615,0,0.017167251,0.053954508,0.224347762,0.38027261,0.206750364,0.039213573,0.017844504,0.022422573,0.038026854,0,3.992723138,1.770852012
0,0.038461538,0.028985507,0.008042895,0,0.010714286,0.009345794,0.012145749,0.015384615,0,0,0.07150368,0.375630178,0.071130242,0,0.059897599,0.081222913,0.07301709,0.267598298,0,3.007564295,1.397940009
0,0,0,0,0,0,0,0.004048583,0.061538462,0,0,0,0,0,0,0,0,0.944950186,0.055049814,0,3.427476371,1
0.11627907,0,0.02173913,0.008042895,0,0.007142857,0,0.010121457,0,0,0.463283658,0,0.26326221,0.029201487,0,0.06373725,0,0,0.180515395,0,3.40100053,1.322219295
0.093023256,0,0.079710145,0.048257373,0.133333333,0.025,0.009345794,0.036437247,0.030769231,0,0.128718989,0,0.254862877,0.152877112,0.052710336,0.055465462,0.001721054,0.189344732,0.164299437,0,3.841573436,1.880813592
0,0,0.018115942,0.008042895,0.066666667,0.007142857,0.009345794,0.020242915,0.030769231,0,0,0,0.165413906,0.033116452,0.013111897,0.113590224,0.037087654,0.275260703,0.362419165,0,3.004222464,1.414973348
0.023255814,0,0.003623188,0.00536193,0.066666667,0.014285714,0,0.020242915,0.046153846,0,0.02438837,0,0.030074655,0.009964298,0.003842084,0.016096856,0,0.165076635,0.750557102,0,3.830406445,1.397940009
0.023255814,0,0.057971014,0.026809651,0.066666667,0.032142857,0,0.024291498,0.069230769,0,0.037654118,0,0.199622049,0.062416496,0.009199961,0.125999347,0,0.233375855,0.331732173,0,3.842190343,1.763427994
0.023255814,0,0.039855072,0.032171582,0.066666667,0.042857143,0,0.004048583,0.053846154,0,0.047680555,0,0.27060355,0.163269322,0.057547151,0.285709961,0,0.126663774,0.048525687,0,3.598120498,1.662757832
0.046511628,0,0.010869565,0.016085791,0,0.014285714,0,0.020242915,0.023076923,0,0.067624496,0,0.322682062,0.10325351,0,0.069997542,0,0.054369612,0.382072779,0,3.681217712,1.447158031
0,0,0.014492754,0.002680965,0,0.003571429,0.009345794,0.002024291,0.015384615,0,0,0,0.58203125,0.038173272,0,0.031678735,0.094956809,0.200870173,0.052289761,0,2.799175072,1
0.023255814,0,0.028985507,0.08847185,0.066666667,0.064285714,0.009345794,0.05465587,0.061538462,0.022222222,0.0016912,0,0.058149038,0.175468525,0.012577946,0.243016711,0.001091737,0.180239842,0.318856994,0.008908008,4.246312661,1.991226076
0,0,0.047101449,0.040214477,0.133333333,0.021428571,0.018691589,0.016194332,0.023076923,0,0,0,0.231196019,0.247876064,0.051380639,0.137050891,0.010621288,0.145577139,0.176297961,0,3.794418331,1.69019608
0.023255814,0,0.007246377,0.010723861,0.133333333,0.003571429,0.009345794,0.030364372,0.015384615,0,0.024569268,0,0.023505499,0.040799347,0.179305891,0.003571225,0.009440951,0.166947172,0.551860646,0,3.420310635,1.447158031
0.093023256,0,0.02173913,0.002680965,0,0.014285714,0.009345794,0.042510121,0.038461538,0,0.054536566,0,0.054805576,0.012350306,0,0.021490815,0.003268929,0.166173204,0.687374604,0,4.079434149,1.62324929
0.023255814,0,0.010869565,0.008042895,0.066666667,0.007142857,0,0.008097166,0.015384615,0,0.17453438,0,0.14878763,0.101979618,0.021377533,0.152114326,0,0.145168092,0.256038421,0,2.931305281,1.204119983
0,0,0.02173913,0.021447721,0.066666667,0.010714286,0.009345794,0.008097166,0.015384615,0,0,0,0.179145428,0.101638671,0.046652526,0.078341487,0.010434128,0.040785467,0.543002292,0,3.465843673,1.397940009
0,0,0.007246377,0,0,0.003571429,0,0.022267206,0.030769231,0,0,0,0.085153704,0,0,0.03495579,0,0.133858513,0.746031993,0,3.109210574,1.255272505
0,0,0.061594203,0.040214477,0.066666667,0.046428571,0.009345794,0.020242915,0.053846154,0,0,0,0.28631667,0.214008933,0.048255599,0.219788179,0.003562083,0.066185034,0.1618835,0,3.769479979,1.806179974
0,0,0,0.026809651,0.066666667,0,0,0.002024291,0,0,0,0,0,0.89555832,0.083452189,0,0,0,0.02098949,0,2.995016213,1.079181246
0.023255814,0,0,0.029490617,0.133333333,0.003571429,0,0.010121457,0,0,0.016335451,0,0,0.487178044,0.360310621,0.021311586,0,0,0.114864299,0,3.862415844,1.301029996
0,0,0.010869565,0.016085791,0,0,0.009345794,0.004048583,0.069230769,0,0,0,0.280349852,0.033564945,0,0,0.013447204,0.615659063,0.056978936,0,3.505643708,1.322219295
0,0,0.018115942,0.016085791,0,0.014285714,0,0.01417004,0.038461538,0,0,0,0.234063659,0.047939634,0,0.223234421,0,0.153824788,0.340937498,0,3.480613381,1.431363764
0,0,0,0.021447721,0.133333333,0,0,0,0.023076923,0,0,0,0,0.164952765,0.06829513,0,0,0.766752105,0,0,4.135291704,1.113943352
0,0.019230769,0.007246377,0,0,0.017857143,0,0.01417004,0.107692308,0,0,0.022461203,0.06076567,0,0,0.241952711,0,0.410228486,0.264591929,0,2.979994276,1.462397998
0,0,0.007246377,0,0,0,0,0.016194332,0.030769231,0,0,0,0.150370749,0,0,0,0,0.4206106,0.429018651,0,3.024206447,1.146128036
0,0,0.072463768,0.072386059,0.133333333,0.042857143,0,0.050607287,0.084615385,0,0,0,0.145824819,0.150640806,0.095642504,0.151232176,0,0.278476596,0.178183099,0,4.375816642,1.986771734
0,0,0.007246377,0.021447721,0,0.003571429,0,0.006072874,0.038461538,0,0,0,0.07388037,0.502607269,0,0.003801301,0,0.263563732,0.156147327,0,3.287535251,1.278753601
0.023255814,0.057692308,0.003623188,0.037533512,0.066666667,0.010714286,0,0.050607287,0.061538462,0,0.050390842,0.014506827,0.005985831,0.068528703,0.00926615,0.011674694,0,0.302215696,0.537431258,0,4.040507006,1.748188027
0,0,0.014492754,0.010723861,0.066666667,0.025,0,0.016194332,0.053846154,0,0,0,0.2750044,0.061013819,0.038054669,0.111543801,0,0.466246411,0.048136901,0,3.822712568,1.491361694
0,0,0.025362319,0.008042895,0.066666667,0.007142857,0,0.022267206,0.023076923,0,0,0,0.208374709,0.055317524,0.043574876,0.056796639,0,0.163292941,0.472643311,0,3.158377572,1.431363764
0,0.153846154,0.007246377,0.026809651,0.066666667,0,0,0,0.007692308,0,0,0.529417298,0.059667796,0.287157985,0.111715852,0,0,0.012041069,0,0,2.871642977,1.342422681
0,0,0.025362319,0.024128686,0.133333333,0,0,0.010121457,0.038461538,0,0,0,0.210011519,0.163661895,0.027987731,0,0,0.222445836,0.375893019,0,3.490048421,1.447158031
0,0,0.010869565,0.002680965,0,0.003571429,0.018691589,0.018218623,0.038461538,0,0,0,0.067103293,0.011576004,0,0.011980153,0.03290212,0.343357691,0.53308074,0,3.442675706,1.322219295
0,0,0.010869565,0.026809651,0.066666667,0,0,0,0,0,0,0,0.318963695,0.660986583,0.020049722,0,0,0,0,0,2.997180985,1.146128036
0,0,0.014492754,0,0,0.003571429,0,0.010121457,0.061538462,0,0,0,0.333475185,0,0,0.055207315,0,0.383449307,0.227868193,0,2.939244612,1.255272505
0,0,0.010869565,0.010723861,0.133333333,0.017857143,0,0.004048583,0.030769231,0,0,0,0.102787988,0.076695094,0.016707588,0.364537781,0,0.304601124,0.134670425,0,3.138814075,1.301029996
0,0,0.007246377,0,0,0.028571429,0.009345794,0.022267206,0.015384615,0,0,0,0.075124142,0,0,0.304336449,0.008489119,0.092978677,0.519071613,0,3.21571157,1.380211242
0.046511628,0.019230769,0.018115942,0.00536193,0,0.014285714,0,0.018218623,0.007692308,0.022222222,0.120762434,0.009633075,0.261062639,0.264685306,0,0.035116505,0,0.040920038,0.264996407,0.002823596,3.801564911,1.397940009
0.023255814,0,0.007246377,0.013404826,0.066666667,0.007142857,0,0,0.007692308,0,0.15325434,0,0.308411503,0.21139842,0.051448202,0.170698593,0,0.104788941,0,0,2.987773485,1.079181246
0,0.019230769,0.043478261,0.034852547,0.066666667,0.014285714,0.028037383,0.006072874,0.015384615,0,0,0.003553854,0.421541413,0.143732793,0.038106676,0.116419861,0.019650053,0.053821431,0.20317392,0,3.422890098,1.591064607
0.279069767,0,0.076086957,0.042895442,0.066666667,0.057142857,0.093457944,0.058704453,0.161538462,0,0.315061816,0,0.070497951,0.06402614,0.040983915,0.12047902,0.025846097,0.093164323,0.269940738,0,4.402704395,2.100370545
0,0,0.010869565,0,0,0.014285714,0.009345794,0.044534413,0.007692308,0,0,0,0.107397507,0,0,0.087534961,0.030134027,0.156941024,0.61799248,0,3.776818094,1.491361694
0,0.269230769,0.003623188,0.008042895,0,0.003571429,0.009345794,0.002024291,0.007692308,0,0,0.646587176,0.117712378,0.073395057,0,0.033389237,0.054372382,0.032117996,0.042425774,0,3.11587999,1.342422681
0,0,0.010869565,0.013404826,0,0.003571429,0,0.010121457,0.030769231,0,0,0,0.199305544,0.051126484,0,0.087555976,0,0.32889802,0.333113975,0,3.271630214,1.255272505
0,0,0.047101449,0.010723861,0,0.042857143,0,0.002024291,0,0,0,0,0.551879504,0.039921545,0,0.375840758,0,0,0.032358193,0,3.334803459,1.477121255
0.023255814,0,0.010869565,0.008042895,0.066666667,0.021428571,0.009345794,0.002024291,0.015384615,0,0.140024585,0,0.225509134,0.119105775,0.090162146,0.19107904,0.024425677,0.156771341,0.052922301,0,3.273966071,1.255272505
0,0.153846154,0.014492754,0.008042895,0,0,0,0.002024291,0,0,0,0.752631985,0.097531468,0.140466936,0,0,0,0,0.009369611,0,2.589379844,1.204119983
0.093023256,0,0.072463768,0.072386059,0.066666667,0.05,0.037383178,0.020242915,0.053846154,0,0.268166088,0,0.175560838,0.09903118,0.012366712,0.175558571,0.046890356,0.137015462,0.085410794,0,3.945570499,1.939519253
0,0,0,0.029490617,0.133333333,0.017857143,0,0,0.007692308,0,0,0,0,0.187064334,0.106064466,0.684787557,0,0.022083643,0,0,4.189345431,1.278753601
0,0,0.025362319,0.016085791,0.066666667,0.025,0,0.034412955,0.015384615,0,0,0,0.098154129,0.2223417,0.064871321,0.111837459,0,0.06989866,0.432896731,0,3.702468449,1.602059991
0,0,0.02173913,0.021447721,0.066666667,0.014285714,0,0,0,0,0,0,0.248875784,0.374377847,0.343524256,0.033222113,0,0,0,0,3.432380752,1.278753601
0.162790698,0,0.112318841,0.072386059,0,0.039285714,0,0.190283401,0.123076923,0.044444444,0.051191213,0,0.202104807,0.061381914,0,0.040920874,0,0.134625728,0.509463246,0.000312219,4.520481306,2.274157849
0.11627907,0.076923077,0.09057971,0.08847185,0.2,0.117857143,0.009345794,0.089068826,0.107692308,0.022222222,0.033491626,0.003274429,0.131955192,0.154527284,0.080308518,0.300020408,0.006347641,0.051052468,0.238933418,8.90164E-05,4.543290458,2.212187604
0.186046512,0.326923077,0.130434783,0.206434316,0.2,0.132142857,0.065420561,0.074898785,0.076923077,0.022222222,0.085023549,0.073329229,0.159043781,0.256927796,0.083584284,0.166951415,0.01286414,0.020985688,0.136156216,0.005133902,4.665398887,2.367355921
0.023255814,0.038461538,0.007246377,0.016085791,0.066666667,0.028571429,0.009345794,0.002024291,0,0,0.266656031,0.016403904,0.123630397,0.132684166,0.020118856,0.407203131,0.010968223,0,0.022335291,0,3.244294443,1.342422681
0,0,0.018115942,0,0,0.003571429,0,0,0.053846154,0,0,0,0.498341914,0,0,0.046065111,0,0.455592975,0,0,2.889296099,1.113943352
0,0,0,0,0,0.014285714,0.009345794,0.010121457,0.007692308,0,0,0,0,0,0,0.278037209,0.013352828,0.024139526,0.684470437,0,2.826249782,1.041392685
0,0,0.014492754,0.002680965,0,0.003571429,0,0.010121457,0.015384615,0.022222222,0,0,0.171926328,0.017312513,0,0.021173577,0,0.115209167,0.306954586,0.36742383,2.807744684,1.146128036
0,0,0.003623188,0,0,0.017857143,0,0.042510121,0.007692308,0,0,0,0.06817107,0,0,0.058459533,0,0.007106834,0.866262564,0,3.847641129,1.447158031
0,0,0.039855072,0.045576408,0.2,0.067857143,0.028037383,0.044534413,0.053846154,0,0,0,0.095441705,0.187953287,0.093489375,0.343378953,0.014535581,0.034652504,0.230548595,0,3.964477901,1.913813852
0.069767442,0,0.050724638,0.069705094,0.133333333,0.028571429,0.037383178,0.038461538,0.1,0,0.024755029,0,0.062592955,0.147671334,0.01630247,0.060913963,0.034449853,0.204374492,0.448939905,0,4.065653647,1.949390007
0,0.019230769,0.061594203,0.08310992,0.066666667,0.096428571,0,0.038461538,0.030769231,0,0,0.000681514,0.14003015,0.119236862,0.001658333,0.40943486,0,0.077598203,0.251360079,0,4.308601973,2
0,0,0.02173913,0.010723861,0,0.007142857,0,0.026315789,0.046153846,0,0,0,0.24450581,0.0205075,0,0.031764571,0,0.16041015,0.542811969,0,3.507762799,1.491361694
0,0,0.018115942,0.024128686,0.066666667,0.025,0.009345794,0.012145749,0.030769231,0,0,0,0.25769454,0.276604659,0.01753704,0.313470809,0.005729574,0.037613266,0.09135011,0,3.296873514,1.51851394
0,0,0.039855072,0.026809651,0.2,0.035714286,0,0.004048583,0,0,0,0,0.170862298,0.145941951,0.089594834,0.537807538,0,0,0.055793379,0,3.671668896,1.556302501
0,0,0,0,0,0.007142857,0,0.018218623,0.053846154,0,0,0,0,0,0,0.289431373,0,0.383187894,0.327380733,0,2.91103503,1.255272505
0.023255814,0.019230769,0.014492754,0.016085791,0.066666667,0.003571429,0,0,0.038461538,0,0.053271028,0.018103937,0.27165817,0.167466723,0.155557916,0.009416596,0,0.32452563,0,0,3.149957709,1.278753601
0.046511628,0,0,0,0,0,0,0.006072874,0.069230769,0,0.096893175,0,0,0,0,0,0,0.732556919,0.170549906,0,3.154968402,1.146128036
0,0,0.007246377,0,0,0.010714286,0,0.01417004,0.038461538,0,0,0,0.162159926,0,0,0.116163037,0,0.301217978,0.420459059,0,3.082268216,1.230448921
0.046511628,0,0.036231884,0.064343164,0.133333333,0.060714286,0.046728972,0.008097166,0.023076923,0,0.022338307,0,0.110127576,0.117459555,0.033261509,0.601863677,0.022395505,0.0788059,0.01374797,0,4.087716482,1.826074803
0.069767442,0,0,0,0,0.014285714,0,0.028340081,0.1,0,0.064314178,0,0,0,0,0.109698666,0,0.499537296,0.32644986,0,3.783403281,1.531478917
0,0.038461538,0.018115942,0.010723861,0.133333333,0.014285714,0,0.004048583,0.015384615,0,0,0.01334682,0.184331137,0.235167216,0.16734102,0.165881911,0,0.166284732,0.067647164,0,3.048099827,1.322219295
0.093023256,0.019230769,0.112318841,0.085790885,0.066666667,0.064285714,0.028037383,0.038461538,0.084615385,0,0.057424062,0.001468714,0.458830512,0.121903275,0.005804299,0.136485199,0.003820637,0.085516547,0.128746753,0,4.208360456,2.079181246
0,0.153846154,0,0.00536193,0,0.010714286,0.009345794,0.010121457,0.007692308,0,0,0.134619689,0,0.14279901,0,0.385262301,0.017613347,0.056889009,0.262816643,0,3.16863005,1.301029996
0.069767442,0,0.025362319,0.016085791,0.066666667,0.014285714,0,0.002024291,0.015384615,0,0.270808365,0,0.314700932,0.121133531,0.02415663,0.174424164,0,0.089284896,0.005491483,0,3.484843435,1.380211242
0,0,0.02173913,0.002680965,0,0.010714286,0,0.006072874,0,0,0,0,0.402607801,0.03139926,0,0.421151547,0,0,0.144841391,0,3.254898368,1.113943352
0,0.057692308,0.105072464,0.08847185,0.133333333,0.1,0.074766355,0.056680162,0.169230769,0,0,0.006485916,0.099054482,0.142449203,0.054258537,0.193983754,0.019384227,0.255337381,0.2290465,0,4.209135243,2.184691431
0,0.019230769,0.028985507,0.013404826,0,0.014285714,0,0.022267206,0.023076923,0,0,0.006930587,0.200270054,0.081601682,0,0.113536153,0,0.073667356,0.523994169,0,3.223687995,1.505149978
0,0,0.061594203,0.064343164,0.133333333,0.05,0,0.074898785,0.084615385,0,0,0,0.121665034,0.24538124,0.062140465,0.235347598,0,0.105549372,0.229916291,0,4.315977898,2.021189299
0,0,0.007246377,0.010723861,0.133333333,0.014285714,0,0,0.007692308,0,0,0,0.106846708,0.128955761,0.144248971,0.462726337,0,0.157222222,0,0,3.288696261,1.113943352
0,0,0.003623188,0.010723861,0.133333333,0.010714286,0,0.01417004,0.061538462,0,0,0,0.057473002,0.074394768,0.028276222,0.111991976,0,0.385540381,0.342323651,0,3.56099399,1.397940009
0,0,0.010869565,0.00536193,0,0.010714286,0,0.006072874,0.046153846,0,0,0,0.033131599,0.013535004,0,0.093269467,0,0.424834039,0.435229891,0,3.496623875,1.230448921
0,0,0,0,0,0,0,0.006072874,0.069230769,0,0,0,0,0,0,0,0,0.794516546,0.205483454,0,3.078511192,1.079181246
0,0,0.007246377,0.008042895,0.066666667,0,0,0.006072874,0.038461538,0,0,0,0.208895145,0.113940691,0.174319718,0,0,0.351547867,0.151296579,0,2.93428125,1.146128036
0.023255814,0,0.003623188,0.018766756,0,0.007142857,0,0.012145749,0.007692308,0,0.115751408,0,0.021121352,0.180768903,0,0.153183137,0,0.021270695,0.507904506,0,2.971943481,1.255272505
0.023255814,0,0.014492754,0,0,0.003571429,0,0.036437247,0.161538462,0,0.022944411,0,0.018938851,0,0,0.002912666,0,0.694665424,0.260538647,0,4.517844874,1.653212514
0,0,0.039855072,0.029490617,0.066666667,0.025,0.009345794,0.038461538,0.061538462,0.022222222,0,0,0.178065466,0.056439736,0.007078721,0.095265017,0.005775413,0.121936117,0.520886186,0.014553344,3.800352723,1.770852012
0,0.038461538,0.047101449,0.021447721,0.066666667,0.014285714,0,0.012145749,0.007692308,0,0,0.021270093,0.493801808,0.084951691,0.020299615,0.139378894,0,0.03321609,0.20708181,0,3.270692808,1.544068044
0.093023256,0,0.003623188,0.032171582,0.133333333,0,0,0.018218623,0.053846154,0,0.279471339,0,0.004841437,0.212230628,0.209427922,0,0,0.127786193,0.166242481,0,3.657250955,1.544068044
0,0,0,0.00536193,0,0.014285714,0,0.012145749,0.023076923,0,0,0,0,0.025279252,0,0.067584661,0,0.420885714,0.486250373,0,3.433243243,1.176091259
0,0.019230769,0.025362319,0.010723861,0,0.025,0.028037383,0.038461538,0.069230769,0,0,0.000440623,0.159878451,0.068578236,0,0.12409987,0.01257349,0.333974859,0.300454471,0,3.803090952,1.698970004
0,0,0.061594203,0.034852547,0.066666667,0.042857143,0.028037383,0.032388664,0.038461538,0.044444444,0,0,0.217352113,0.156982033,0.062716663,0.193604659,0.005817821,0.121662859,0.217503117,0.024360735,4.033199312,1.838849091
0,0,0.036231884,0.016085791,0,0.05,0.018691589,0.004048583,0.061538462,0,0,0,0.11038088,0.024782032,0,0.691193092,0.007554247,0.058530032,0.107559716,0,3.943322347,1.62324929
0.046511628,0,0,0.008042895,0,0,0,0.012145749,0.023076923,0,0.272331242,0,0,0.066014548,0,0,0,0.138503657,0.523150554,0,3.000364654,1.146128036
0,0,0.003623188,0,0,0.003571429,0,0.008097166,0.076923077,0.022222222,0,0,0.00657322,0,0,0.10303967,0,0.69794276,0.163353408,0.029090941,3.051453529,1.230448921
0,0,0.014492754,0,0,0.007142857,0,0.05465587,0.015384615,0,0,0,0.176898507,0,0,0.001626061,0,0.013795572,0.80767986,0,4.055800187,1.544068044
0.023255814,0,0.028985507,0.024128686,0.066666667,0.017857143,0.009345794,0.01417004,0.092307692,0,0.046401253,0,0.228131816,0.099226646,0.018431481,0.11931696,0.004292999,0.360999754,0.123199091,0,3.415681005,1.643452676
0.023255814,0,0.007246377,0.018766756,0.066666667,0.035714286,0,0.002024291,0.015384615,0,0.011670605,0,0.056830473,0.205792588,0.208562118,0.286598094,0,0.184111718,0.046434403,0,3.161820032,1.380211242
0,0.076923077,0.02173913,0.042895442,0,0.028571429,0.046728972,0.052631579,0.169230769,0,0,0.170069186,0.030333357,0.120998168,0,0.059473695,0.100375053,0.257500966,0.261249575,0,4.415134508,1.939519253
0,0,0,0.029490617,0,0,0,0.010121457,0.007692308,0,0,0,0,0.804509979,0,0,0,0.012429402,0.183060619,0,3.160339454,1.230448921
